         5843070 function calls (5703559 primitive calls) in 37.199 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 nonlin.py:1048(Anderson)
        1    0.000    0.000    0.005    0.005 nonlin.py:106(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1184(DiagBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:1231(LinearMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1271(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1329(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:134(NoConvergence)
        7    0.000    0.000    0.004    0.001 nonlin.py:1498(_nonlin_wrapper)
        7    0.000    0.000    0.000    0.000 nonlin.py:1509(<listcomp>)
        7    0.000    0.000    0.000    0.000 nonlin.py:1512(<listcomp>)
        8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:418(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:482(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:550(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:665(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:691(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:911(BroydenFirst)
        1    0.000    0.000    0.002    0.002 normal.py:15(<module>)
        1    0.000    0.000    0.000    0.000 normal.py:249(NormalWithSoftplusScale)
        1    0.000    0.000    0.001    0.001 normal.py:45(Normal)
        1    0.000    0.000    0.001    0.001 normalization.py:16(<module>)
        1    0.000    0.000    0.005    0.005 normalization.py:17(<module>)
        1    0.000    0.000    0.001    0.001 normalization.py:30(BatchNormalization)
        1    0.000    0.000    0.000    0.000 normalization.py:43(BatchNormalizationBase)
        2    0.000    0.000    0.000    0.000 normalization.py:848(replace_in_base_docstring)
        1    0.000    0.000    0.000    0.000 normalization.py:856(BatchNormalization)
        1    0.000    0.000    0.000    0.000 normalization.py:873(LayerNormalization)
        1    0.000    0.000    0.000    0.000 normalization_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 normalization_v2.py:25(BatchNormalization)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 np_utils.py:15(<module>)
        1    0.000    0.000    0.004    0.004 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
      114    0.001    0.000    0.002    0.000 ntpath.py:122(splitdrive)
      114    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.005    0.005 ntpath.py:6(<module>)
      114    0.001    0.000    0.004    0.000 ntpath.py:67(isabs)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.001    0.001    0.034    0.034 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:175(ones)
        1    0.000    0.000    0.000    0.000 numeric.py:2035(isscalar)
      112    0.003    0.000    0.009    0.000 numeric.py:2551(array_equal)
        1    0.000    0.000    0.000    0.000 numeric.py:2653(<dictcomp>)
        6    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
        6    0.000    0.000    0.000    0.000 numeric.py:2758(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2988(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2995(errstate)
        3    0.000    0.000    0.000    0.000 numeric.py:3054(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:3058(__enter__)
        3    0.000    0.000    0.000    0.000 numeric.py:3063(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:3069(_setdef)
        4    0.001    0.000    0.002    0.000 numeric.py:3083(extend_all)
      468    0.002    0.000    0.003    0.000 numeric.py:469(asarray)
      127    0.000    0.000    0.001    0.000 numeric.py:541(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:96(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numerics.py:16(<module>)
        5    0.000    0.000    0.000    0.000 numerictypes.py:238(obj2sctype)
     1124    0.003    0.000    0.005    0.000 numerictypes.py:293(issubclass_)
      562    0.004    0.000    0.010    0.000 numerictypes.py:365(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.001    0.001    0.011    0.011 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 numpy_array_iterator.py:15(NumpyArrayIterator)
        1    0.000    0.000    0.000    0.000 numpy_array_iterator.py:2(<module>)
        1    0.000    0.000    0.000    0.000 numpy_dataset.py:15(<module>)
        1    0.000    0.000    0.000    0.000 numpy_dataset.py:93(SingleDevice)
        1    0.000    0.000    0.004    0.004 numpy_io.py:15(<module>)
        1    0.000    0.000    0.004    0.004 numpy_pickle.py:1(<module>)
      473    0.019    0.000    0.054    0.000 numpy_pickle.py:106(read_array)
      473    0.004    0.000    0.059    0.000 numpy_pickle.py:177(read)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:212(NumpyPickler)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:295(NumpyUnpickler)
       11    0.000    0.000    0.001    0.000 numpy_pickle.py:314(__init__)
      550    0.007    0.000    0.092    0.000 numpy_pickle.py:331(load_build)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:46(NumpyArrayWrapper)
       11    0.000    0.000    0.402    0.037 numpy_pickle.py:515(_unpickle)
       11    0.001    0.000    0.405    0.037 numpy_pickle.py:548(load)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:115(ZNDArrayWrapper)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:13(hex_str)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:149(ZipNumpyUnpickler)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:79(NDArrayWrapper)
        1    0.000    0.000    0.000    0.000 numpy_pickle_utils.py:1(<module>)
       22    0.000    0.000    0.001    0.000 numpy_pickle_utils.py:115(_read_fileobject)
      517    0.006    0.000    0.019    0.000 numpy_pickle_utils.py:206(_read_bytes)
       11    0.000    0.000    0.001    0.000 numpy_pickle_utils.py:52(_get_prefixes_max_len)
       11    0.000    0.000    0.000    0.000 numpy_pickle_utils.py:54(<listcomp>)
       11    0.000    0.000    0.001    0.000 numpy_pickle_utils.py:61(_detect_compressor)
        1    0.000    0.000    0.000    0.000 object_identity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 object_identity.py:112(ObjectIdentitySet)
        1    0.000    0.000    0.000    0.000 object_identity.py:139(ObjectIdentityWeakSet)
        1    0.000    0.000    0.000    0.000 object_identity.py:24(_ObjectIdentityWrapper)
        1    0.000    0.000    0.000    0.000 object_identity.py:51(_WeakObjectIdentityWrapper)
        1    0.000    0.000    0.000    0.000 object_identity.py:61(ObjectIdentityDictionary)
        1    0.000    0.000    0.000    0.000 object_identity.py:92(ObjectIdentityWeakKeyDictionary)
        1    0.000    0.000    0.000    0.000 odepack.py:12(ODEintWarning)
        1    0.000    0.000    0.001    0.001 odepack.py:2(<module>)
        1    0.000    0.000    0.001    0.001 one_device_strategy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:232(_OneDeviceReplicaContext)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:42(OneDeviceStrategy)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:50(OneDeviceStrategyV1)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:59(OneDeviceExtended)
      224    0.001    0.000    0.001    0.000 op_def_library.py:147(_MakeInt)
      566    0.003    0.000    0.010    0.000 op_def_library.py:158(_MakeStr)
        1    0.000    0.000    0.000    0.000 op_def_library.py:16(<module>)
     1688    0.005    0.000    0.008    0.000 op_def_library.py:165(_MakeBool)
     4384    0.045    0.000    0.127    0.000 op_def_library.py:172(_MakeType)
      396    0.004    0.000    0.043    0.000 op_def_library.py:183(_MakeShape)
        1    0.000    0.000    0.000    0.000 op_def_library.py:231(_OpInfo)
     1150    0.021    0.000    0.036    0.000 op_def_library.py:234(__init__)
8097/7195    0.019    0.000    0.164    0.000 op_def_library.py:264(_MaybeColocateWith)
        1    0.000    0.000    0.000    0.000 op_def_library.py:284(OpDefLibrary)
       49    0.000    0.000    0.000    0.000 op_def_library.py:287(__init__)
     1150    0.007    0.000    0.045    0.000 op_def_library.py:291(add_op)
       49    0.002    0.000    0.048    0.001 op_def_library.py:302(add_op_list)
     3598    0.814    0.000   13.444    0.004 op_def_library.py:355(_apply_op_helper)
     6090    0.025    0.000    0.025    0.000 op_def_library.py:37(_Attr)
     3430    0.006    0.000    0.006    0.000 op_def_library.py:45(_AttrValue)
     8148    0.063    0.000    0.157    0.000 op_def_library.py:52(_SatisfiesTypeConstraint)
     5561    0.021    0.000    0.048    0.000 op_def_library.py:567(<listcomp>)
     5561    0.012    0.000    0.012    0.000 op_def_library.py:63(_IsListParameter)
      902    0.002    0.000    0.003    0.000 op_def_library.py:655(<genexpr>)
     4117    0.009    0.000    0.009    0.000 op_def_library.py:71(_NumTypeFields)
     3598    0.014    0.000    0.014    0.000 op_def_library.py:782(<listcomp>)
     9055    0.027    0.000    0.041    0.000 op_def_library.py:79(_IsListValue)
     3598    0.025    0.000    0.099    0.000 op_def_library.py:83(_Flatten)
     3598    0.025    0.000    0.066    0.000 op_def_library.py:86(<listcomp>)
     3598    0.008    0.000    0.008    0.000 op_def_library.py:88(<listcomp>)
        1    0.000    0.000    0.001    0.001 op_def_pb2.py:4(<module>)
       14    0.000    0.000    0.000    0.000 op_def_pb2.py:5(<lambda>)
        1    0.000    0.000    0.001    0.001 op_def_pb2.py:5(<module>)
       14    0.000    0.000    0.000    0.000 op_def_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 op_def_registry.py:16(<module>)
       49    0.002    0.000    0.002    0.000 op_def_registry.py:28(register_op_list)
        1    0.000    0.000    0.000    0.000 op_def_registry.py:43(get_registered_ops)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:18(<module>)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:27(PersistentOpEvaluator)
        2    0.000    0.000    0.000    0.000 op_evaluator.py:65(__init__)
        1    0.000    0.000    0.000    0.000 op_hint.py:158(OpHintArgumentTracker)
        1    0.000    0.000    0.000    0.000 op_hint.py:465(_LiteOperand)
        1    0.000    0.000    0.000    0.000 op_hint.py:512(_LiteSingleOperand)
        1    0.000    0.000    0.000    0.000 op_hint.py:538(_LiteAggregateOperand)
        1    0.000    0.000    0.002    0.002 op_hint.py:64(<module>)
        1    0.000    0.000    0.000    0.000 op_hint.py:664(_LiteFuncCall)
        1    0.000    0.000    0.000    0.000 op_hint.py:92(OpHint)
        1    0.001    0.001    0.003    0.003 op_performance_data_pb2.py:5(<module>)
        9    0.000    0.000    0.000    0.000 op_performance_data_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 op_util.py:107(Precedence)
       60    0.000    0.000    0.000    0.000 op_util.py:108(<genexpr>)
       60    0.000    0.000    0.000    0.000 op_util.py:109(<genexpr>)
        1    0.000    0.000    0.003    0.003 op_util.py:12(<module>)
        1    0.000    0.000    0.001    0.001 op_util.py:85(<listcomp>)
        1    0.000    0.000    0.000    0.000 op_util.py:86(<listcomp>)
       60    0.000    0.000    0.000    0.000 op_util.py:91(<genexpr>)
       60    0.000    0.000    0.000    0.000 op_util.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
     5674    0.018    0.000    0.056    0.000 ops.py:1013(_TensorTensorConversionFunction)
     1799    0.013    0.000    1.873    0.001 ops.py:1030(convert_to_tensor)
     2024    0.012    0.000    1.881    0.001 ops.py:1090(convert_to_tensor_v2)
     7585    0.162    0.000    3.717    0.000 ops.py:1152(internal_convert_to_tensor)
        1    0.000    0.000    0.000    0.000 ops.py:131(NullContextmanager)
      283    0.001    0.000    0.001    0.000 ops.py:133(__init__)
      451    0.002    0.000    0.004    0.000 ops.py:1353(internal_convert_to_tensor_or_indexed_slices)
      283    0.000    0.000    0.000    0.000 ops.py:136(__enter__)
      283    0.000    0.000    0.000    0.000 ops.py:139(__exit__)
       35    0.000    0.000    0.000    0.000 ops.py:143(_override_helper)
        2    0.001    0.000    0.112    0.056 ops.py:15(<module>)
       18    0.000    0.000    0.000    0.000 ops.py:1588(register_tensor_conversion_function)
        6    0.000    0.000    0.000    0.000 ops.py:1635(<genexpr>)
        1    0.000    0.000    0.000    0.000 ops.py:1665(IndexedSlices)
     6131    0.022    0.000    0.035    0.000 ops.py:167(_as_graph_element)
     4891    0.175    0.000    0.373    0.000 ops.py:1789(_NodeDef)
     4890    0.285    0.000    1.366    0.000 ops.py:1824(_create_c_op)
      224    0.001    0.000    0.003    0.000 ops.py:186(is_dense_tensor_like)
        1    0.000    0.000    0.000    0.000 ops.py:1872(Operation)
     4890    0.370    0.000    4.562    0.001 ops.py:1894(__init__)
     1293    0.002    0.000    0.002    0.000 ops.py:1977(<listcomp>)
     9156    0.037    0.000    0.157    0.000 ops.py:1980(<genexpr>)
        8    0.000    0.000    0.000    0.000 ops.py:201(register_dense_tensor_like_type)
     4890    0.052    0.000    0.555    0.000 ops.py:2032(<listcomp>)
     4890    0.027    0.000    0.151    0.000 ops.py:2036(<listcomp>)
